eventID,measurementType,measurementValue,measurementUnit
45fb15f2-e877-4474-b90b-9f94a8cfbebc,estimated covered area,40,m²
4630a506-30c4-429e-81f2-9783dd97a184,coverage,10,%
4630a506-30c4-429e-81f2-9783dd97a184,estimated covered area,50,m²
465c9900-01c4-433f-a4e0-d131b5a8e1e3,coverage,60,%
465c9900-01c4-433f-a4e0-d131b5a8e1e3,estimated covered area,10,m²
4673e771-cb52-482e-9c3f-c275acb23d3d,coverage,30,%
4673e771-cb52-482e-9c3f-c275acb23d3d,estimated covered area,20,m²
468784bc-8831-4eb1-9ca7-86ef9f214ca2,estimated covered area,50,m²
46ad2496-41c4-428d-961b-17efb2d2d6ad,estimated covered area,30,m²
46b10983-902b-4722-b578-e5dd067f37b7,coverage,0,%
46b10983-902b-4722-b578-e5dd067f37b7,estimated covered area,300,m²
46f7d000-91f3-494e-a66c-048a194aee54,coverage,0,%
46f7d000-91f3-494e-a66c-048a194aee54,estimated covered area,2,m²
471ea4f7-e5a9-471f-ae46-05388dca7d81,estimated covered area,300,m²
473b0149-1552-4e1f-9a91-f9cb1a46fe14,estimated covered area,10,m²
473eda3c-22c6-4e63-b23f-ac2fdf4e29e6,estimated covered area,50,m²
47919bed-6741-499e-8c37-e2d97d3891f8,estimated covered area,1,m²
47ab1ac9-0f54-43cf-89e1-cb5dca67036a,coverage,0,%
47ab1ac9-0f54-43cf-89e1-cb5dca67036a,estimated covered area,1,m²
480cb992-6006-4ca4-92fe-47ca38c0812f,coverage,60,%
480cb992-6006-4ca4-92fe-47ca38c0812f,estimated covered area,5,m²
48213af9-bf08-4759-90f1-061ecad891ff,estimated covered area,200,m²
486539ce-d8fc-4af1-9611-1aae3c2a6ade,coverage,50,%
486539ce-d8fc-4af1-9611-1aae3c2a6ade,estimated covered area,10,m²
48858b38-6e29-49bd-8ced-3fd9e3faec18,coverage,50,%
48858b38-6e29-49bd-8ced-3fd9e3faec18,estimated covered area,100,m²
4889bf2a-423f-4a97-ab18-906d02ea04ae,coverage,0,%
4889bf2a-423f-4a97-ab18-906d02ea04ae,estimated covered area,100,m²
48e29f16-03a3-450a-a8b8-cf87c145d603,estimated covered area,1,m²
4912a2e9-d5bf-4c15-a217-1818fa582a5b,estimated covered area,100,m²
492e1a9a-4716-4a89-8fcb-021d7ed9dce1,estimated covered area,100,m²
499c44d5-4394-47f1-a797-830ade3f9a66,coverage,10,%
499c44d5-4394-47f1-a797-830ade3f9a66,estimated covered area,50,m²
49a6d703-89a5-4fbd-b3fc-4fdbf612fb5a,estimated covered area,100,m²
49ab6675-2cd4-49a9-80a8-b1a63783475d,estimated covered area,50,m²
49b4daab-ab91-47b4-90d0-1305d2f541f5,estimated covered area,300,m²
49dc154e-ad28-4bcb-9d76-92172000b277,estimated covered area,100,m²
49e1d66d-fcb9-4a5e-9d00-fb9a4e0de13b,estimated covered area,100,m²
4a100c66-7bda-4340-ab1b-9a116b1cc77f,coverage,20,%
4a100c66-7bda-4340-ab1b-9a116b1cc77f,estimated covered area,200,m²
4a1fa12e-e89b-486b-ab8e-b4c1851225de,estimated covered area,300,m²
4a3f84dc-817f-4272-a43c-2b2faf23dd37,estimated covered area,10,m²
4ad3dc4f-31be-47b7-b25d-51bd2d9ca214,coverage,30,%
4ad3dc4f-31be-47b7-b25d-51bd2d9ca214,estimated covered area,500,m²
4ae5cfeb-09d8-403b-9aea-1e8177d7426e,estimated covered area,150,m²
4ae99bb0-60d8-4f4a-b36c-c4f6cf6b132f,coverage,20,%
4ae99bb0-60d8-4f4a-b36c-c4f6cf6b132f,estimated covered area,300,m²
4b03606d-1eb0-4c20-b5cd-912830407ffd,coverage,20,%
4b03606d-1eb0-4c20-b5cd-912830407ffd,estimated covered area,25,m²
4b039a6d-829c-48ba-8c1b-cf9ddc62395b,estimated covered area,500,m²
4b185cb2-92af-455f-b9e7-51ec36859e67,coverage,10,%
4b185cb2-92af-455f-b9e7-51ec36859e67,estimated covered area,30,m²
4b2da19f-ae78-4734-8c8b-e0385a3feb6e,estimated covered area,50,m²
4b32f0be-9781-42bc-a9bd-383b337a5cbb,estimated covered area,300,m²
4b612ce2-f975-4b5c-84f6-47d78ad13755,estimated covered area,20,m²
4b8e497f-7ae4-475e-9d48-6f02760fc76e,coverage,50,%
4b8e497f-7ae4-475e-9d48-6f02760fc76e,estimated covered area,200,m²
4bc1b54b-dfc7-4294-a105-f731bf4d9397,estimated covered area,1000,m²
4bc77654-a21b-4fc9-83d0-9049a85e64bb,coverage,70,%
4bc77654-a21b-4fc9-83d0-9049a85e64bb,estimated covered area,2000,m²
4bda8bbc-d78a-47a2-873e-e92203ad09d7,estimated covered area,50,m²
4c352971-1a0c-4864-8380-941c9f7d14f4,estimated covered area,200,m²
4c3bd77a-8554-46cc-bddf-12bcb2412ac1,coverage,30,%
4c3bd77a-8554-46cc-bddf-12bcb2412ac1,estimated covered area,400,m²
4c56004f-e031-4967-b1bc-7ff594019a29,estimated covered area,5,m²
4c7dec39-7e57-44c1-ae1e-9ac3bf855a9d,coverage,20,%
4c7dec39-7e57-44c1-ae1e-9ac3bf855a9d,estimated covered area,10,m²
4cc01c62-05ec-4207-8b9e-2c025d4f64b4,coverage,0,%
4cc01c62-05ec-4207-8b9e-2c025d4f64b4,estimated covered area,100,m²
4d06340b-e61a-4809-8460-daced0b7b8e3,coverage,10,%
4d06340b-e61a-4809-8460-daced0b7b8e3,estimated covered area,10,m²
4d20a53f-44a2-485f-9240-1035715efa13,estimated covered area,20,m²
4d7b4553-3b08-41ad-b0d0-a17019d30fdf,estimated covered area,50,m²
4d92867b-eb52-4708-a853-622dc50f2f03,coverage,70,%
4d92867b-eb52-4708-a853-622dc50f2f03,estimated covered area,500,m²
4dd1287d-f1fe-46e7-b0c6-65c036ef8b26,coverage,0,%
4dd1287d-f1fe-46e7-b0c6-65c036ef8b26,estimated covered area,10,m²
4ddf1df3-c3a3-400c-8870-0d926eb1857f,coverage,20,%
4ddf1df3-c3a3-400c-8870-0d926eb1857f,estimated covered area,2,m²
4de01efa-9289-47ba-821a-7f0f609a331b,estimated covered area,25,m²
4e2178a4-ddba-401d-a22b-0bbe0d4ff55e,estimated covered area,5,m²
4e6423c5-b82c-48f2-9805-d422b3a0db1a,estimated covered area,20,m²
4e65eb8d-8219-4f19-96e3-78d18b522e77,coverage,0,%
4e65eb8d-8219-4f19-96e3-78d18b522e77,estimated covered area,4,m²
4e7f36e9-22fb-4a28-afc7-3caba3cd91d8,estimated covered area,100,m²
4e873a62-2f52-451b-9bc0-7c7490e82dfe,coverage,40,%
4e873a62-2f52-451b-9bc0-7c7490e82dfe,estimated covered area,250,m²
4e8ffd7d-1f99-4102-906e-a42deeec2028,coverage,0,%
4e8ffd7d-1f99-4102-906e-a42deeec2028,estimated covered area,3,m²
4ea356c7-590c-48dc-92c1-538ba3729070,estimated covered area,100,m²
4eedf273-a6bf-401b-8e95-99debf35a2f2,estimated covered area,200,m²
4ef891bd-5374-4653-9679-be1459cdae32,coverage,0,%
4ef891bd-5374-4653-9679-be1459cdae32,estimated covered area,1,m²
4f7b97de-97fd-47b5-84a8-95529f8d62d4,estimated covered area,5,m²
4fbe2dc0-92c1-4724-a005-5d4a3e3de021,estimated covered area,200,m²
4fc14204-daab-4286-9d3c-9c4a8fd0919a,coverage,40,%
4fc14204-daab-4286-9d3c-9c4a8fd0919a,estimated covered area,20,m²
4fd7ce65-b95a-4498-a92e-cfa9835f31a0,coverage,0,%
4fd7ce65-b95a-4498-a92e-cfa9835f31a0,estimated covered area,5,m²
4ffc4139-70a6-463c-ae9e-8c0a61641612,coverage,0,%
4ffc4139-70a6-463c-ae9e-8c0a61641612,estimated covered area,100,m²
5003d804-ad2c-481b-baeb-611159838806,coverage,60,%
5003d804-ad2c-481b-baeb-611159838806,estimated covered area,4,m²
500b9b54-d0e4-4fc5-bad9-300927ec8023,coverage,70,%
500b9b54-d0e4-4fc5-bad9-300927ec8023,estimated covered area,1000,m²
500fc862-6c06-4bfd-8c27-6e14764416f9,coverage,70,%
500fc862-6c06-4bfd-8c27-6e14764416f9,estimated covered area,100,m²
501b4113-06f0-4649-8af3-52e76eeaa55f,estimated covered area,1000,m²
501df851-c885-4ec1-b003-3b8e8c34ab78,coverage,40,%
501df851-c885-4ec1-b003-3b8e8c34ab78,estimated covered area,50,m²
50223fca-7faf-404f-8be0-62f1c6a6d4da,coverage,0,%
50223fca-7faf-404f-8be0-62f1c6a6d4da,estimated covered area,60,m²
502e6cc7-c11d-4d46-961c-3578b3f8aa24,estimated covered area,200,m²
50370d91-60d0-4936-b137-20c7d08dc46b,coverage,80,%
50370d91-60d0-4936-b137-20c7d08dc46b,estimated covered area,300,m²
50d081e4-d53d-4df0-8e47-abb5dfe136d5,coverage,10,%
50d081e4-d53d-4df0-8e47-abb5dfe136d5,estimated covered area,1000,m²
517cdbd7-9fd9-41f6-8835-3f669045d88f,estimated covered area,10,m²
517fe004-c0c8-4586-a8ff-a0f559217199,estimated covered area,250,m²
5197fec4-bd6c-4a2b-b55f-a8cbf78f1bb5,estimated covered area,25,m²
51a2a363-dc68-4ad6-8b6a-a4d57f4853db,estimated covered area,50,m²
51c4001f-dafa-4f6e-ae38-eb09a8a8bfd1,coverage,0,%
51c4001f-dafa-4f6e-ae38-eb09a8a8bfd1,estimated covered area,2,m²
51c6e1e4-9e50-4630-96f6-fdd8fd846bfc,coverage,80,%
51c6e1e4-9e50-4630-96f6-fdd8fd846bfc,estimated covered area,6,m²
51d50632-28e1-47ef-866a-415a1279c6bb,estimated covered area,750,m²
51f1b3c5-68dc-4e65-89a8-3f15e84d5bbd,coverage,0,%
51f1b3c5-68dc-4e65-89a8-3f15e84d5bbd,estimated covered area,15,m²
5221aefc-5eff-4052-83ca-8a3f50aba1dd,coverage,30,%
5221aefc-5eff-4052-83ca-8a3f50aba1dd,estimated covered area,1000,m²
5234ba6e-ffdf-48be-822e-c4683e03fd99,coverage,0,%
5234ba6e-ffdf-48be-822e-c4683e03fd99,estimated covered area,2,m²
52668e0d-1002-410e-a969-21b104aff999,estimated covered area,100,m²
528fe757-b563-481b-bcd9-e3242c618e78,coverage,0,%
528fe757-b563-481b-bcd9-e3242c618e78,estimated covered area,200,m²
52996957-e3ec-4259-9fcc-fcb3f6e82065,coverage,30,%
52996957-e3ec-4259-9fcc-fcb3f6e82065,estimated covered area,200,m²
52d3283a-83d1-4811-b46a-e31167d68171,coverage,50,%
52d3283a-83d1-4811-b46a-e31167d68171,estimated covered area,5,m²
5331b0f8-ccca-4ed4-b161-12e4eb1a0be3,coverage,100,%
5331b0f8-ccca-4ed4-b161-12e4eb1a0be3,estimated covered area,20,m²
53835c7c-224e-4368-aaba-fd58999f969e,estimated covered area,30,m²
54078111-5676-480b-910c-faa3e5fa25ba,estimated covered area,25,m²
542e3216-863b-43cf-8449-c573bf33c512,coverage,0,%
542e3216-863b-43cf-8449-c573bf33c512,estimated covered area,100,m²
5446a28e-a326-4c7f-a376-ca41f8b12ccd,coverage,50,%
5446a28e-a326-4c7f-a376-ca41f8b12ccd,estimated covered area,200,m²
5468f3df-d140-4120-ba97-79fe9a509a24,estimated covered area,100,m²
54760598-3ea4-401f-9c55-11a7d571e246,coverage,10,%
54760598-3ea4-401f-9c55-11a7d571e246,estimated covered area,50,m²
54b89829-f48c-441b-81d7-40443a5aae0d,coverage,30,%
54b89829-f48c-441b-81d7-40443a5aae0d,estimated covered area,1000,m²
54ef89d1-7b65-42b0-91b9-e3b96a80dab6,coverage,10,%
54ef89d1-7b65-42b0-91b9-e3b96a80dab6,estimated covered area,150,m²
55074ee6-0f6e-45eb-bb7f-b338cfabc938,coverage,90,%
55074ee6-0f6e-45eb-bb7f-b338cfabc938,estimated covered area,20,m²
5516255f-a2c4-4437-bb2d-77562e5fbd11,estimated covered area,10,m²
55f02d49-4d06-41ec-8429-13f8c9d5e902,coverage,0,%
55f02d49-4d06-41ec-8429-13f8c9d5e902,estimated covered area,2,m²
55f1bf89-773e-4412-92d0-35433a5b3870,coverage,30,%
55f1bf89-773e-4412-92d0-35433a5b3870,estimated covered area,4,m²
55f2bf76-3009-4220-9f4d-073a56ef9588,coverage,30,%
55f2bf76-3009-4220-9f4d-073a56ef9588,estimated covered area,50,m²
561165c4-26dd-4f51-83ba-0e45264ee014,coverage,20,%
561165c4-26dd-4f51-83ba-0e45264ee014,estimated covered area,500,m²
564666c7-9d97-4387-b6da-891ac0f309da,coverage,10,%
564666c7-9d97-4387-b6da-891ac0f309da,estimated covered area,10,m²
56700aa0-0d9e-456f-927e-fb110a9f01a0,coverage,0,%
56700aa0-0d9e-456f-927e-fb110a9f01a0,estimated covered area,100,m²
567252d9-4341-49a6-acc7-f4c7fec887a5,coverage,0,%
567252d9-4341-49a6-acc7-f4c7fec887a5,estimated covered area,20,m²
5696f3c6-6dec-43ad-a29e-0b2a78169755,coverage,0,%
5696f3c6-6dec-43ad-a29e-0b2a78169755,estimated covered area,50,m²
56a12b07-f5f6-42e7-a60e-e6df8184edbd,coverage,70,%
56a12b07-f5f6-42e7-a60e-e6df8184edbd,estimated covered area,5,m²
56b12f8d-ac99-44d3-8aca-8df4a4f5f31b,estimated covered area,1000,m²
5740e22f-9de9-468a-9a74-ba654a7ad79b,estimated covered area,100,m²
57619455-ac91-4aea-acaf-30403ffa09c5,coverage,10,%
57619455-ac91-4aea-acaf-30403ffa09c5,estimated covered area,30,m²
57871cba-21df-4223-bc24-f42e2fef80a8,coverage,30,%
57871cba-21df-4223-bc24-f42e2fef80a8,estimated covered area,50,m²
57920184-fd0a-4bbc-99fd-10ca0fd808a0,estimated covered area,20,m²
579609d2-2347-4647-b09b-8b6efc2045aa,coverage,50,%
579609d2-2347-4647-b09b-8b6efc2045aa,estimated covered area,2000,m²
57d70ced-c3c6-4cce-94fe-ab36b549c573,estimated covered area,25,m²
57e1f29a-d831-43d0-aeef-79e13aabe232,estimated covered area,150,m²
57fd0807-c582-4b1f-82fd-2945a1130acf,coverage,10,%
57fd0807-c582-4b1f-82fd-2945a1130acf,estimated covered area,100,m²
588b8b2e-53d7-4d1a-a316-4c5cd55dd332,coverage,0,%
588b8b2e-53d7-4d1a-a316-4c5cd55dd332,estimated covered area,80,m²
58d6fee4-6614-4eee-9ddc-ee8cbff41f2d,coverage,100,%
58d6fee4-6614-4eee-9ddc-ee8cbff41f2d,estimated covered area,10,m²
58d91f5e-224a-4eee-8be1-fecd34bb22a4,estimated covered area,20,m²
591ff18e-f461-4462-bb71-0ae6470352d4,estimated covered area,200,m²
59540f8c-8b80-4abb-b4f0-78a6706b8fa0,coverage,60,%
59540f8c-8b80-4abb-b4f0-78a6706b8fa0,estimated covered area,1000,m²
59749135-7900-458f-923e-42c51ccd5c95,estimated covered area,299,m²
599a5393-0e65-406a-a56d-ecc3427d35ba,coverage,30,%
599a5393-0e65-406a-a56d-ecc3427d35ba,estimated covered area,200,m²
59ce4c1c-7ede-42a8-8674-f1fc2121a855,coverage,40,%
59ce4c1c-7ede-42a8-8674-f1fc2121a855,estimated covered area,12,m²
59e00b70-d896-4a13-9745-6d5933bb991c,estimated covered area,250,m²
5a119ada-11fd-4fb8-8b0e-07cb03946771,estimated covered area,5000,m²
5a1d4c46-a704-41bd-892a-c12b39fcb7c5,coverage,0,%
5a1d4c46-a704-41bd-892a-c12b39fcb7c5,estimated covered area,400,m²
5a66f641-f857-426b-a964-71d0aadfa5ba,estimated covered area,100,m²
5a88c7e4-0d95-4be7-9cdc-f67e8c8bdac1,estimated covered area,10,m²
5a90123b-f6fe-47eb-8188-b0174bbba1dc,estimated covered area,20,m²
5a96c910-8d3c-4a4a-a14b-7f92e70dd8e0,coverage,0,%
5a96c910-8d3c-4a4a-a14b-7f92e70dd8e0,estimated covered area,1,m²
5a96f423-187b-4877-8e67-3ad84c1a7a7b,coverage,0,%
5a96f423-187b-4877-8e67-3ad84c1a7a7b,estimated covered area,5,m²
5a9a2285-f4af-4969-8c33-a02947885f7f,coverage,0,%
5a9a2285-f4af-4969-8c33-a02947885f7f,estimated covered area,20,m²
5afe869d-2ac7-407e-a15a-86f5acbf190b,estimated covered area,10,m²
5b1b1599-ba5d-45cc-8d60-603a550df75b,coverage,0,%
5b1b1599-ba5d-45cc-8d60-603a550df75b,estimated covered area,20,m²
5b2ce193-f35c-48ae-9cd5-cb99dbdff609,coverage,0,%
5b2ce193-f35c-48ae-9cd5-cb99dbdff609,estimated covered area,20,m²
5ba17dd4-2062-47de-8d65-f347e2d8b149,coverage,60,%
5ba17dd4-2062-47de-8d65-f347e2d8b149,estimated covered area,3,m²
5ba98b70-d392-44df-a9ea-4fc5f9e95945,estimated covered area,5,m²
5bba8ed5-6220-4670-bfde-95d9e73d40d4,estimated covered area,10000,m²
5bbfbd30-e671-4aa5-922e-52b1795e6198,estimated covered area,4,m²
5bc24615-ee5f-4c86-8485-3f14aa8788cb,coverage,50,%
5bc24615-ee5f-4c86-8485-3f14aa8788cb,estimated covered area,500,m²
5bcbb14e-3423-42ea-802f-5d9438893338,coverage,50,%
5bcbb14e-3423-42ea-802f-5d9438893338,estimated covered area,1000,m²
5c328ad0-6e1c-4436-8e92-08d620c7b0ea,coverage,10,%
5c328ad0-6e1c-4436-8e92-08d620c7b0ea,estimated covered area,200,m²
5c3c347a-5588-4394-8e5b-130aaf00257f,coverage,70,%
5c3c347a-5588-4394-8e5b-130aaf00257f,estimated covered area,50,m²
5c47c004-df01-467c-8e36-2dd25a1fc342,estimated covered area,200,m²
5c50aa77-013c-4dd9-8dd1-14c67e367ab4,estimated covered area,50,m²
5c78bae6-de64-4230-95fd-d428ea91b604,estimated covered area,200,m²
5ccb38e8-e9b9-4ec0-bc22-6b59b583d1d4,estimated covered area,300,m²
5cf9bf3b-cce4-460e-ad06-c3b7a694ed52,estimated covered area,100,m²
5d57797c-d4c8-4e5a-850f-e7293f8d0ee8,coverage,80,%
5d57797c-d4c8-4e5a-850f-e7293f8d0ee8,estimated covered area,500,m²
5db5a6b1-daf1-4667-acac-0751c2a7f8fe,coverage,0,%
5db5a6b1-daf1-4667-acac-0751c2a7f8fe,estimated covered area,12,m²
5e22e898-f5e3-454e-a4a6-1419efb21272,estimated covered area,500,m²
5e860585-031b-42d5-999b-0dc2ac08a78e,coverage,70,%
5e860585-031b-42d5-999b-0dc2ac08a78e,estimated covered area,4000,m²
5e921c99-bb3f-4546-ae77-76f7caf74cfb,estimated covered area,2000,m²
5e9df451-df61-4fc0-81bc-42c91246a618,estimated covered area,100,m²
5eb82927-8baf-45f6-837b-7c1fab6dbace,coverage,40,%
5eb82927-8baf-45f6-837b-7c1fab6dbace,estimated covered area,50,m²
5eb8e18b-28d9-4b31-b8de-6cd598e8ba25,estimated covered area,10,m²
5ebd9d9a-eba1-40f3-8dd5-7c64a22d448f,estimated covered area,1,m²
5ebe6c00-8143-4e4d-8935-e32029640dce,coverage,0,%
5ebe6c00-8143-4e4d-8935-e32029640dce,estimated covered area,6,m²
5f380092-2cf1-40aa-a175-a353fe3cf803,estimated covered area,25,m²
5f84e947-0ecc-44a5-a1ad-805be3c15ead,coverage,100,%
5f84e947-0ecc-44a5-a1ad-805be3c15ead,estimated covered area,500,m²
5f8f2efb-2575-4ef1-9382-196c050cbbe1,coverage,0,%
5f8f2efb-2575-4ef1-9382-196c050cbbe1,estimated covered area,1,m²
5fbd78c0-1cb9-46ff-bd80-7f9739702ee9,coverage,80,%
5fbd78c0-1cb9-46ff-bd80-7f9739702ee9,estimated covered area,10,m²
5ff43d9a-c4f1-4def-9756-75ac71b0e01c,estimated covered area,200,m²
6031a00e-9d42-4e10-ab15-9edfffaaa7b6,estimated covered area,20,m²
6034476d-d541-43ed-bda2-80da12c76bcd,coverage,0,%
6034476d-d541-43ed-bda2-80da12c76bcd,estimated covered area,1,m²
606e70f1-3166-41be-8a46-a9ee4d988f00,coverage,0,%
606e70f1-3166-41be-8a46-a9ee4d988f00,estimated covered area,200,m²
607f241b-2b10-467f-bb24-d8aece503868,coverage,0,%
607f241b-2b10-467f-bb24-d8aece503868,estimated covered area,20,m²
60833df5-84aa-4b74-9c9a-7e70aa927539,coverage,60,%
60833df5-84aa-4b74-9c9a-7e70aa927539,estimated covered area,2000,m²
609dd902-5e4f-41e9-bb3d-25451cb542cf,estimated covered area,1000,m²
60ad80d0-a7e9-4e03-a241-afec77e487b9,estimated covered area,5,m²
60d88911-6793-4251-aa1a-9a42db4db779,estimated covered area,100,m²
60e5f5d2-ae91-4d6a-a6d0-726ee61c79b8,estimated covered area,750,m²
6109efa2-f5c6-4dd7-8362-9478cb16b397,coverage,50,%
6109efa2-f5c6-4dd7-8362-9478cb16b397,estimated covered area,10,m²
610b19ce-e5a4-4b84-974e-a204531c49bb,coverage,30,%
610b19ce-e5a4-4b84-974e-a204531c49bb,estimated covered area,2000,m²
610e3418-9409-4659-8872-855a904a8537,estimated covered area,100,m²
61239f6c-0434-495b-88c6-43d0177f985c,estimated covered area,200,m²
6128a89d-a465-43ac-9101-8b85aeb3f922,estimated covered area,4000,m²
61322d62-b47b-4603-ab18-f6c05c3b11ad,estimated covered area,300,m²
61428535-2f53-4842-adaf-d11eab961dee,estimated covered area,100,m²
6171d34c-354b-495a-bf9a-e98a580c39bd,estimated covered area,50,m²
617290f8-8a90-4a8d-ac69-bb4c43219612,estimated covered area,200,m²
619e69ab-8032-430f-bc02-ea16e76bdb5f,estimated covered area,2000,m²
61b0f7f9-80d3-46da-bf99-702d24b4d3d8,coverage,20,%
61b0f7f9-80d3-46da-bf99-702d24b4d3d8,estimated covered area,300,m²
61dea1e3-680f-4d8d-aa47-e9eceb88bfb2,estimated covered area,40,m²
62364c5a-5238-4c16-9c3a-bcdaeda9b15a,coverage,70,%
62364c5a-5238-4c16-9c3a-bcdaeda9b15a,estimated covered area,25,m²
627d9551-79ed-4301-b58f-342078665b7a,coverage,0,%
627d9551-79ed-4301-b58f-342078665b7a,estimated covered area,10,m²
628d6f67-526b-4ecd-8515-d76aa5c1ef99,estimated covered area,10,m²
62af0a79-3fc6-4c04-85ec-53491c323c55,coverage,20,%
62af0a79-3fc6-4c04-85ec-53491c323c55,estimated covered area,50,m²
62c07637-b614-47f0-a951-463e052e298c,coverage,20,%
62c07637-b614-47f0-a951-463e052e298c,estimated covered area,1,m²
62cdfce9-4693-45a0-88e0-095e9f1bc467,estimated covered area,100,m²
62d13b7b-f2e2-472b-9aeb-edee861a42a0,estimated covered area,25,m²
62da8b47-a113-4a39-b578-cead7befc281,estimated covered area,500,m²
62eaffaa-4d4d-4925-8e71-6b3c4b8193b0,estimated covered area,100,m²
63158f3d-a30b-46a8-b398-ec8ddd9734a1,coverage,100,%
63158f3d-a30b-46a8-b398-ec8ddd9734a1,estimated covered area,20000,m²
63247aa4-d30c-46dc-803a-bf1df7e52ea3,coverage,80,%
63247aa4-d30c-46dc-803a-bf1df7e52ea3,estimated covered area,1000,m²
638766f6-167c-4d5b-92bf-0c9220521179,estimated covered area,20,m²
63894fe2-f52c-4836-8ade-db44a091d8df,estimated covered area,100,m²
638f1f03-a606-40e7-aaca-2ebb25d155f5,coverage,0,%
638f1f03-a606-40e7-aaca-2ebb25d155f5,estimated covered area,100,m²
63a68ae2-5763-4dc4-ac99-4aa46c0f06e8,coverage,0,%
63a68ae2-5763-4dc4-ac99-4aa46c0f06e8,estimated covered area,10,m²
63b1d151-b4ed-459d-ac7e-8683f04db781,estimated covered area,50,m²
63c9f9d7-f089-43ac-9f35-bbed430bc72b,coverage,60,%
63c9f9d7-f089-43ac-9f35-bbed430bc72b,estimated covered area,4000,m²
64060de0-4721-4e23-9799-dbfecf89ee11,coverage,0,%
64060de0-4721-4e23-9799-dbfecf89ee11,estimated covered area,100,m²
641a08f3-4b89-4128-9b27-f2c62d9ad903,coverage,90,%
641a08f3-4b89-4128-9b27-f2c62d9ad903,estimated covered area,20,m²
64311690-7f4c-422e-be9b-702bbe2e2f0d,estimated covered area,50,m²
644dde37-2126-4cc0-800c-3b53d7886100,coverage,90,%
644dde37-2126-4cc0-800c-3b53d7886100,estimated covered area,5000,m²
64791a0d-c751-49a3-bb46-15cd6c623bf1,coverage,70,%
64791a0d-c751-49a3-bb46-15cd6c623bf1,estimated covered area,300,m²
647e25dc-ff41-4e6a-b9ad-03cfc0cba762,estimated covered area,20,m²
64b417e9-008f-451b-ab40-58da017c2162,estimated covered area,200,m²
654b134b-c75f-4342-8bed-e2ca5ce21ac7,coverage,10,%
654b134b-c75f-4342-8bed-e2ca5ce21ac7,estimated covered area,30,m²
65761579-5c0c-4b61-9483-f2b23dff4744,estimated covered area,75,m²
657c64e1-3201-44c0-b422-dc593e865895,coverage,0,%
657c64e1-3201-44c0-b422-dc593e865895,estimated covered area,10,m²
658383f8-20eb-4cc4-bb96-a7050be34ae8,estimated covered area,100,m²
659c0c22-d043-4d75-b428-34211df0a0c6,coverage,50,%
659c0c22-d043-4d75-b428-34211df0a0c6,estimated covered area,20,m²
65c6d0ac-bebe-430b-aac3-98959f4c14b0,estimated covered area,1000,m²
661eb359-b2db-477c-b163-21dd16c61472,estimated covered area,50,m²
662b89ef-724e-40ff-ba4f-24b03ef15f21,coverage,0,%
662b89ef-724e-40ff-ba4f-24b03ef15f21,estimated covered area,40,m²
669115ed-9514-465a-827d-062cd4a9bbd8,estimated covered area,100,m²
6699075a-f594-483e-8bc7-00135ff61d09,estimated covered area,200,m²
66bed2a0-dd5a-42e0-8fdb-dab78ab9ce21,coverage,10,%
66bed2a0-dd5a-42e0-8fdb-dab78ab9ce21,estimated covered area,80,m²
66d47ed5-69ab-4921-8cab-6f94ae43d60b,estimated covered area,100,m²
670fb254-bd85-484f-b855-d4c9e66baf68,estimated covered area,500,m²
674941ce-2c0c-4cb1-a188-097a2c08ac99,estimated covered area,1700,m²
67900f19-fe12-4a61-b599-8e254103a0bd,coverage,0,%
67900f19-fe12-4a61-b599-8e254103a0bd,estimated covered area,50,m²
6791b99a-2963-4c3f-b5c5-aeb4ddbfca51,estimated covered area,25,m²
679991f1-a3a1-453d-9ff5-4bb0deb41df1,coverage,0,%
679991f1-a3a1-453d-9ff5-4bb0deb41df1,estimated covered area,200,m²
67a49aab-df17-4660-bfa5-bbbe61addb19,coverage,30,%
67a49aab-df17-4660-bfa5-bbbe61addb19,estimated covered area,50,m²
67ba7c22-2e8f-45e8-a12f-6ccb459f8d52,coverage,30,%
67ba7c22-2e8f-45e8-a12f-6ccb459f8d52,estimated covered area,5,m²
67bfec42-3b3e-433b-925b-05e90f297293,coverage,0,%
67bfec42-3b3e-433b-925b-05e90f297293,estimated covered area,5,m²
67de6794-91cf-4e2d-a516-66d1a2402942,coverage,0,%
67de6794-91cf-4e2d-a516-66d1a2402942,estimated covered area,100,m²
682717d3-729a-4098-a2e7-6badd7e04b32,coverage,80,%
682717d3-729a-4098-a2e7-6badd7e04b32,estimated covered area,500,m²
6844a0b5-632e-424c-a18e-6b911e21629d,estimated covered area,9,m²
684d2c01-2b11-4bcb-b493-35950bacd5fe,coverage,80,%
684d2c01-2b11-4bcb-b493-35950bacd5fe,estimated covered area,3000,m²
686192f5-7b36-4545-aed0-ef754240f470,estimated covered area,5,m²
68845efd-4b68-473e-a523-4b74a3938f1f,estimated covered area,10,m²
688af30b-e3a7-482e-861a-5de2c6c5c465,estimated covered area,100,m²
6894991a-2a67-4e0e-81f8-cdd290414519,estimated covered area,100,m²
68a59e78-7129-445a-b80c-47b201dd017b,coverage,10,%
68a59e78-7129-445a-b80c-47b201dd017b,estimated covered area,20,m²
68b23898-c0ad-44f1-a673-96d136ac0515,coverage,0,%
68b23898-c0ad-44f1-a673-96d136ac0515,estimated covered area,4,m²
68bdbcba-4a43-4fc3-bc9a-28c2660a5fe0,coverage,40,%
